WHEN_TIMESTAMP,ACTIONS_CRM_CONTACTS,ACTIONS_CRM_COMPANIES,ACTIONS_CRM_DEALS,ACTIONS_EMAIL,USERS_CRM_CONTACTS,USERS_CRM_COMPANIES,USERS_CRM_DEALS,USERS_EMAIL,id
2020-05-18,25,6,4,0,2,1,1,0,185
2020-06-22,0,0,0,0,0,0,0,0,770
2020-01-06,0,0,0,0,0,0,0,0,3289
2020-01-06,1,3,30,0,1,1,2,0,3386
2019-09-23,0,0,0,0,0,0,0,0,4165
2019-12-30,0,0,0,0,0,0,0,0,699
2019-01-21,73,8,34,5,6,3,2,2,127
2020-03-23,41,240,1,0,1,1,1,0,24
2020-06-22,2,0,5,0,1,0,1,0,2120
2019-02-18,0,7,0,0,0,1,0,0,995
2020-06-15,139,0,0,1,3,0,0,1,727
2019-10-07,0,0,0,0,0,0,0,0,1635
2019-12-16,0,0,2,0,0,0,1,0,3857
2020-04-20,0,0,0,0,0,0,0,0,4696
2019-08-19,0,0,0,0,0,0,0,0,2890
2019-11-04,0,0,0,0,0,0,0,0,702
2019-10-21,145,0,0,0,2,0,0,0,76
2019-09-30,1,0,0,0,1,0,0,0,372
2019-12-02,0,0,0,0,0,0,0,0,2449
2020-02-10,0,0,0,0,0,0,0,0,3159
2020-02-10,3,0,0,0,1,0,0,0,4346
2020-01-27,9,7,0,0,1,1,0,0,4209
2020-03-16,34,1,4,0,3,1,1,0,186
2019-06-17,13,0,58,0,3,0,4,0,169
2020-04-13,409,67,44,3,15,10,9,2,3
2020-06-01,0,0,1,0,0,0,1,0,4055
2019-06-24,0,0,0,0,0,0,0,0,2274
2019-03-25,0,0,0,0,0,0,0,0,2623
2019-11-18,428,219,50,0,11,7,6,0,69
2019-04-08,0,0,0,0,0,0,0,0,33
2020-03-30,15,2,7,2,4,2,3,1,2813
2020-04-06,0,0,12,0,0,0,1,0,394
2019-09-30,0,0,0,0,0,0,0,0,1898
2019-11-18,6,0,0,0,1,0,0,0,3056
2019-04-29,0,0,0,0,0,0,0,0,378
2020-01-20,2,1,0,0,1,1,0,0,4262
2019-11-25,0,0,0,0,0,0,0,0,3937
2020-03-30,270,1,0,0,1,1,0,0,5093
2020-03-16,0,0,0,0,0,0,0,0,188
2020-06-22,11,0,0,0,1,0,0,0,4787
2020-06-15,10,48,48,0,2,2,2,0,2427
2020-07-20,0,0,0,0,0,0,0,0,96
2019-09-30,7,4,36,0,2,1,2,0,2083
2020-01-13,0,0,0,0,0,0,0,0,3490
2019-05-06,0,0,0,0,0,0,0,0,1568
2020-02-10,0,0,0,0,0,0,0,0,2301
2020-02-17,40,0,0,0,1,0,0,0,4916
2019-07-01,5,0,0,0,3,0,0,0,3289
2019-06-24,0,0,0,0,0,0,0,0,2189
2019-07-01,0,0,0,0,0,0,0,0,2360
2019-04-15,0,0,0,0,0,0,0,0,3769
2019-07-22,11,0,57,0,2,0,1,0,2166
2020-02-24,0,0,0,0,0,0,0,0,2677
2019-03-04,5,0,0,0,1,0,0,0,372
2020-06-15,0,0,0,0,0,0,0,0,4389
2020-07-20,18,2,54,0,6,2,7,0,8
2020-06-15,0,0,3,0,0,0,2,0,2083
2020-02-03,10,3,0,0,1,1,0,0,3380
2019-08-26,0,0,0,0,0,0,0,0,1789
2019-09-23,31,1,8,30,7,1,1,8,199
2019-11-04,0,0,0,0,0,0,0,0,2575
2020-05-18,25,4,54,0,1,1,1,0,3336
2019-11-25,0,0,0,0,0,0,0,0,2497
2019-08-26,7,83,60,0,5,14,8,0,132
2020-01-20,11,0,0,0,2,0,0,0,66
2019-11-04,0,0,0,0,0,0,0,0,2085
2019-10-14,4,15,3,0,1,3,2,0,102
2019-11-18,0,0,0,0,0,0,0,0,957
2020-07-27,944,269,1,0,11,12,1,0,1436
2019-12-09,70,0,0,0,1,0,0,0,4447
2019-04-29,0,0,0,0,0,0,0,0,1401
2020-05-18,0,0,0,0,0,0,0,0,1789
2020-03-23,6,1,5,0,1,1,1,0,25
2019-12-30,0,0,0,0,0,0,0,0,35
2019-09-09,0,0,0,0,0,0,0,0,1100
2019-01-14,0,0,0,0,0,0,0,0,949
2020-02-17,52,514,2,0,3,3,2,0,3828
2019-12-02,0,0,0,0,0,0,0,0,10
2020-02-17,0,0,13,0,0,0,1,0,3712
2019-12-02,0,0,0,0,0,0,0,0,1926
2019-09-16,0,0,0,0,0,0,0,0,32
2019-07-29,2,0,0,0,1,0,0,0,2899
2019-05-06,0,0,0,0,0,0,0,0,1561
2020-02-17,0,0,0,0,0,0,0,0,4877
2020-04-06,0,0,0,0,0,0,0,0,4963
2019-12-23,1,0,0,0,1,0,0,0,2813
2020-02-17,47,11,0,0,3,2,0,0,116
2019-06-24,9,1,6,0,1,1,1,0,3159
2020-05-25,58,10,39,0,7,5,8,0,73
2019-10-28,0,0,0,0,0,0,0,0,2615
2019-09-02,0,0,4,0,0,0,1,0,2064
2019-09-09,0,0,0,0,0,0,0,0,144
2019-02-11,0,0,0,0,0,0,0,0,2447
2020-04-27,6,0,9,1,2,0,2,1,18
2020-03-16,3,6,4,0,1,1,2,0,2770
2019-09-02,60,67,93,0,9,6,8,0,69
2020-03-02,0,0,0,0,0,0,0,0,2825
2020-03-16,27,0,0,0,1,0,0,0,3782
2019-10-28,7,0,0,1,2,0,0,1,2323
2019-10-14,236,50,0,2,3,1,0,1,126
2020-02-24,0,0,0,0,0,0,0,0,2666
2019-09-23,33,0,0,0,3,0,0,0,87
2020-05-04,229,31,0,0,8,3,0,0,57
2020-07-06,102,92,0,0,4,3,0,0,2825
2019-08-26,0,0,0,0,0,0,0,0,1329
2020-07-20,0,0,0,0,0,0,0,0,3020
2020-04-20,0,0,0,0,0,0,0,0,372
2020-07-13,11,0,0,1,1,0,0,1,661
2019-09-02,0,0,0,0,0,0,0,0,969
2020-05-18,0,0,0,0,0,0,0,0,708
2020-07-20,9,0,2,0,1,0,1,0,5105
2019-04-29,56,2,0,0,1,1,0,0,42
2020-07-27,0,0,0,0,0,0,0,0,2122
2020-04-06,0,0,0,1,0,0,0,1,98
2020-06-22,750,386,95,3,10,7,9,1,52
2019-02-18,21,0,0,0,2,0,0,0,126
2019-09-02,0,0,0,0,0,0,0,0,93
2019-07-29,445,663,153,0,20,20,17,0,167
2019-07-22,93,31,17,0,3,3,1,0,2652
2020-02-17,1,0,0,0,1,0,0,0,4174
2019-04-29,119,24,44,1,4,2,4,1,147
2020-01-27,0,0,0,0,0,0,0,0,2626
2019-05-06,58,0,4,0,11,0,2,0,146
2019-04-15,179,22,136,0,3,3,4,0,1
2020-05-18,0,8,0,0,0,1,0,0,161
2020-05-18,34,0,17,4,5,0,3,1,146
2019-08-12,632,0,89,4,9,0,7,1,146
2020-01-20,0,0,0,0,0,0,0,0,1848
2019-07-01,0,0,0,17,0,0,0,2,177
2020-02-24,125,0,94,0,4,0,2,0,98
2020-03-23,0,0,0,0,0,0,0,0,597
2019-05-06,79,0,62,0,2,0,1,0,3159
2020-03-09,10,0,0,0,1,0,0,0,4420
2020-07-13,14,16,22,0,1,2,2,0,4209
2019-07-15,2,0,0,0,1,0,0,0,2464
2019-09-09,0,0,0,0,0,0,0,0,1568
2019-06-24,78,4,91,0,1,2,1,0,100
2019-04-29,1,0,0,0,1,0,0,0,372
2019-11-11,2,0,0,0,1,0,0,0,1534
2020-01-20,0,0,0,0,0,0,0,0,2659
2020-05-25,684,19,39,1,12,6,6,1,69
2019-10-14,0,0,0,0,0,0,0,0,1789
2020-06-22,0,0,0,0,0,0,0,0,2140
2019-04-01,0,0,0,0,0,0,0,0,4934
2019-09-09,19,20,55,0,1,1,3,0,4209
2020-05-11,16,5,27,0,5,4,8,0,54
2020-02-10,452,6,115,0,9,3,10,0,164
2019-12-16,0,0,0,0,0,0,0,0,1533
2020-04-27,83,34,13,10,5,4,2,1,106
2020-06-01,12,13,51,0,4,3,6,0,3608
2020-05-04,0,0,0,0,0,0,0,0,504
2019-04-15,0,0,0,0,0,0,0,0,2288
2020-01-06,345,12,1123,0,5,4,8,0,4691
2019-01-14,0,0,0,0,0,0,0,0,1902
2019-10-28,0,0,0,0,0,0,0,0,4241
2020-01-27,0,0,0,0,0,0,0,0,1717
2019-09-09,10,15,0,0,1,1,0,0,3671
2020-07-13,123,0,0,0,5,0,0,0,6
2019-11-18,606,118,162,7,18,12,10,3,3
2019-08-26,0,0,0,0,0,0,0,0,747
2019-12-02,0,0,0,0,0,0,0,0,4907
2020-01-13,217,0,0,3,11,0,0,2,39
2020-06-08,0,0,0,0,0,0,0,0,3201
2019-10-07,1,0,0,0,1,0,0,0,197
2019-10-14,26,7,4,0,2,1,1,0,76
2019-10-21,0,0,0,0,0,0,0,0,2232
2020-06-29,0,0,0,0,0,0,0,0,2973
2019-05-27,3,0,1,0,1,0,1,0,3625
2020-02-24,0,0,0,0,0,0,0,0,5196
2020-06-29,1,0,0,0,1,0,0,0,944
2019-12-16,77,392,3,0,3,3,1,0,2652
2019-04-22,0,0,0,0,0,0,0,0,795
2020-01-06,0,0,0,0,0,0,0,0,4346
2020-04-27,0,0,0,0,0,0,0,0,1760
2020-07-20,10,0,0,0,1,0,0,0,2312
2020-05-04,1270,960,204,0,11,11,12,0,88
2019-02-18,21,34,1,0,1,1,1,0,17
2019-11-18,0,1,0,0,0,1,0,0,3971
2020-04-13,75,0,0,0,1,0,0,0,2274
2020-06-29,49,52,26,0,3,4,6,0,56
2020-01-13,0,0,0,0,0,0,0,0,2595
2019-02-18,35,0,0,0,1,0,0,0,3166
2019-12-30,0,0,0,0,0,0,0,0,2189
2020-03-02,12,0,9,0,1,0,1,0,3186
2019-07-22,0,0,0,0,0,0,0,0,372
2019-03-25,0,0,0,0,0,0,0,0,2090
2019-10-14,0,0,0,0,0,0,0,0,1095
2019-07-22,920,0,393,67,10,0,9,2,146
2020-01-20,21,10,7,0,2,2,2,0,145
2019-04-29,16,0,0,0,1,0,0,0,188
2019-12-30,0,0,0,0,0,0,0,0,1357
2020-02-03,1,0,0,0,1,0,0,0,662
2020-04-27,0,0,0,0,0,0,0,0,1785
2019-12-16,0,0,0,0,0,0,0,0,3223
2019-10-21,1,0,0,0,1,0,0,0,139
2020-03-23,1661,125,31,20,42,10,9,3,34
2020-07-27,210,1,376,12,9,1,11,2,29
2020-06-22,62,12,0,0,1,1,0,0,4827
2020-03-02,0,0,0,0,0,0,0,0,2323
2019-09-23,7,23,62,0,3,1,2,0,4602
2020-05-04,5,2,0,0,1,1,0,0,3092
2020-07-06,3,0,0,0,1,0,0,0,5149
2019-06-17,2,2,26,0,2,1,4,0,178
2020-03-23,0,0,0,0,0,0,0,0,372
2020-05-18,661,10,372,0,10,1,6,0,36
2020-01-13,6,8,0,0,1,1,0,0,406
2020-02-03,0,0,0,0,0,0,0,0,4362
2019-10-21,0,0,0,0,0,0,0,0,3572
2019-08-05,0,0,0,0,0,0,0,0,1401
2020-01-13,86,0,0,1,3,0,0,1,216
2019-07-15,89,1,1,25,4,1,1,1,50
2019-12-30,0,0,0,0,0,0,0,0,116
2019-12-09,0,0,0,0,0,0,0,0,3490
2019-06-10,0,0,0,0,0,0,0,0,4679
2020-07-27,313,4,36,0,5,2,2,0,164
2020-04-06,0,0,0,0,0,0,0,0,2444
2019-09-16,0,0,0,0,0,0,0,0,702
2020-01-06,0,0,0,0,0,0,0,0,161
2019-11-11,0,0,0,0,0,0,0,0,1322
2020-03-09,0,0,0,0,0,0,0,0,41
2019-06-03,0,8,23,0,0,1,1,0,417
2020-07-20,43,1,0,0,2,1,0,0,807
2019-07-08,11,1,32,0,1,1,1,0,3159
2019-12-30,0,0,0,0,0,0,0,0,161
2019-11-25,2,0,0,0,1,0,0,0,151
2020-07-13,160,14,294,2,8,2,8,1,4436
2019-09-30,0,0,0,0,0,0,0,0,3914
2019-07-08,0,0,0,0,0,0,0,0,5038
2020-02-03,70,323,93,0,4,4,4,0,140
2020-04-13,0,0,0,0,0,0,0,0,2966
2019-03-04,26,0,0,0,2,0,0,0,180
2019-05-20,4,0,0,3,2,0,0,1,72
2019-07-22,191,0,4,0,1,0,1,0,4346
2019-04-15,12,12,8,0,4,3,3,0,89
2020-01-06,0,0,0,0,0,0,0,0,117
2020-07-27,0,0,0,0,0,0,0,0,1694
2019-11-25,119,337,112,0,3,4,4,0,140
2020-07-13,201,1,22,0,4,1,3,0,4228
2019-12-02,0,0,0,0,0,0,0,0,1355
2019-09-09,0,0,0,0,0,0,0,0,3483
2019-10-28,0,0,0,0,0,0,0,0,2334
2019-06-10,56,26,0,0,4,1,0,0,1159
2019-01-14,111,0,0,49,7,0,0,2,187
2020-06-01,0,0,0,0,0,0,0,0,341
2019-07-29,41,3,21,0,4,2,4,0,147
2019-10-28,0,0,0,0,0,0,0,0,2327
2020-06-15,16,24,38,0,4,3,6,0,3608
2020-01-27,3,0,0,0,1,0,0,0,1283
2019-10-21,60,3,1,0,1,1,1,0,4241
2020-05-18,0,0,0,0,0,0,0,0,3813
2020-06-08,6,0,0,0,1,0,0,0,4175
2020-07-13,426,0,152,14,18,0,8,1,74
2019-01-21,14,4,5,0,1,1,1,0,4974
2020-03-02,3,0,0,0,1,0,0,0,1983
2020-07-20,25,0,0,0,1,0,0,0,3075
2020-06-08,15,0,0,0,2,0,0,0,122
2019-07-08,17,1,13,5,2,1,1,1,25
2020-03-16,649,1107,210,14,38,60,30,5,85
2019-10-14,352,77,586,0,8,8,10,0,1
2019-08-19,5,0,1,0,3,0,1,0,159
2019-07-08,13,13,2,0,2,3,1,0,3413
2019-12-02,1,0,0,0,1,0,0,0,4025
2019-12-30,1,0,0,0,1,0,0,0,123
2020-04-06,0,0,0,0,0,0,0,0,2873
2019-12-02,0,0,0,0,0,0,0,0,4864
2019-05-27,0,0,0,0,0,0,0,0,4046
2020-04-27,0,0,0,0,0,0,0,0,4615
2019-09-02,0,0,4,0,0,0,1,0,2476
2019-05-13,0,0,0,0,0,0,0,0,1789
2020-04-06,2,0,0,6,1,0,0,2,146
2019-09-16,0,0,0,0,0,0,0,0,2588
2019-11-11,0,0,0,0,0,0,0,0,4142
2020-03-02,117,20,10,0,2,2,2,0,4228
2020-02-03,2,0,0,0,2,0,0,0,1553
2019-11-04,0,0,0,0,0,0,0,0,4001
2019-09-09,6,5,0,0,1,1,0,0,2041
2020-01-20,1,1,0,0,1,1,0,0,2627
2019-04-08,226,462,0,0,2,1,0,0,2683
2020-05-04,61,164,22,0,3,4,2,0,135
2019-02-11,308,35,259,0,13,6,8,0,170
2020-01-20,0,0,0,0,0,0,0,0,2899
2020-06-29,4,0,0,0,1,0,0,0,3746
2020-01-06,11,4,13,0,2,2,3,0,3608
2019-02-25,0,0,0,0,0,0,0,0,203
2020-04-27,0,0,0,0,0,0,0,0,3972
2020-05-18,1,2,0,0,1,1,0,0,4667
2019-12-30,139,4,68,2,3,3,2,1,61
2020-07-27,0,0,0,0,0,0,0,0,3117
2020-02-10,4,0,0,0,1,0,0,0,149
2020-06-29,0,0,0,0,0,0,0,0,2575
2019-11-18,46,0,4,1,4,0,2,1,131
2019-03-25,0,0,1,0,0,0,1,0,2412
2019-11-18,0,0,0,0,0,0,0,0,458
2020-04-13,1,1,2,0,1,1,1,0,2225
2020-06-01,0,0,0,0,0,0,0,0,709
2019-09-02,5,0,0,0,1,0,0,0,4516
2019-03-18,0,0,0,0,0,0,0,0,3441
2020-04-13,0,0,0,0,0,0,0,0,152
2020-07-13,0,0,0,0,0,0,0,0,4441
2019-11-04,6,3,0,0,1,1,0,0,2871
2020-02-10,26,0,8,4,3,0,1,1,2234
2020-07-27,178,1,9,0,4,1,3,0,4228
2019-06-17,0,0,0,0,0,0,0,0,652
2020-01-20,2,0,0,0,1,0,0,0,2880
2020-03-30,31,28,8,0,3,3,2,0,4177
2019-07-29,0,0,0,0,0,0,0,0,3347
2019-10-21,0,0,0,0,0,0,0,0,38
2019-08-05,0,1,9,0,0,1,1,0,3903
2020-03-16,0,0,20,0,0,0,1,0,3712
2020-02-03,0,0,0,0,0,0,0,0,1812
2019-07-22,0,0,0,0,0,0,0,0,3857
2019-02-04,25,5,42,0,4,2,5,0,89
2019-11-04,12,0,0,0,1,0,0,0,2560
2019-10-21,1,0,0,0,1,0,0,0,182
2019-07-01,0,0,0,0,0,0,0,0,4096
2020-06-22,0,0,0,0,0,0,0,0,4665
2020-01-06,19,12,6,0,1,1,1,0,3795
2019-09-23,36,2,29,8,5,1,5,3,2813
2020-03-23,0,0,0,0,0,0,0,0,4633
2020-01-20,0,0,0,0,0,0,0,0,832
2020-07-13,3,0,0,0,1,0,0,0,4637
2020-05-18,10,5,0,0,2,2,0,0,1731
2019-08-19,0,0,0,0,0,0,0,0,3489
2020-02-03,1,0,0,0,1,0,0,0,3170
2019-07-22,10,15,0,0,2,1,0,0,699
2019-09-02,1,1,37,0,1,1,1,0,53
2020-07-27,0,0,0,0,0,0,0,0,3271
2019-09-30,0,0,0,0,0,0,0,0,3530
2019-08-19,0,0,0,0,0,0,0,0,462
2019-02-04,0,1,0,0,0,1,0,0,180
2020-02-17,0,0,0,0,0,0,0,0,76
2019-11-04,0,0,2,0,0,0,1,0,4602
2019-09-02,5,1,0,0,1,1,0,0,3539
2020-05-25,1053,651,0,7,15,13,0,1,187
2019-05-27,26,0,0,0,1,0,0,0,7
2019-05-06,67,0,1,0,2,0,1,0,136
2020-06-22,6,4,0,0,1,1,0,0,4916
2019-02-25,850,0,0,1,28,0,0,1,19
2019-04-29,0,0,0,0,0,0,0,0,4596
2020-02-03,143,19,158,0,3,2,2,0,2166
2020-02-17,5,12,0,0,1,1,0,0,1199
2019-10-07,1,1,0,0,1,1,0,0,3403
2020-02-03,0,0,0,0,0,0,0,0,4404
2020-03-23,272,12,103,3,15,6,6,2,115
2019-11-04,0,0,45,0,0,0,1,0,4867
2019-09-16,0,0,0,0,0,0,0,0,1337
2019-07-22,14,0,0,0,2,0,0,0,3289
2020-03-23,0,0,0,0,0,0,0,0,2267
2020-01-06,0,0,0,0,0,0,0,0,4729
2019-07-01,0,0,0,0,0,0,0,0,1748
2019-12-30,0,0,0,0,0,0,0,0,4835
2019-10-21,0,0,0,0,0,0,0,0,2615
2020-03-16,0,0,0,0,0,0,0,0,1523
2020-05-11,21,0,0,0,1,0,0,0,4420
2019-06-10,0,0,0,0,0,0,0,0,3850
2019-06-17,56,11,10,0,5,3,4,0,107
2019-12-16,200,0,0,1,1,0,0,1,2366
2019-12-16,4,3,26,0,2,2,4,0,3608
2020-06-01,17,3,2,0,1,1,1,0,139
2020-02-03,1,0,0,0,1,0,0,0,1868
2019-07-08,97,1,2,3,2,1,1,1,64
2019-11-18,0,0,0,0,0,0,0,0,3393
2019-06-24,0,0,0,0,0,0,0,0,3425
2020-03-02,0,0,0,0,0,0,0,0,862
2020-06-22,192,9,20,0,5,4,5,0,4927
2019-11-18,3,0,0,0,1,0,0,0,266
2019-08-19,0,1,0,0,0,1,0,0,3498
2020-07-20,0,0,0,0,0,0,0,0,4785
2019-12-30,1,0,0,0,1,0,0,0,1552
2019-05-06,20,0,0,23,6,0,0,1,180
2019-02-04,0,0,0,0,0,0,0,0,188
2019-12-30,0,0,0,0,0,0,0,0,177
2019-07-01,906,12,383,0,14,6,7,0,170
2019-05-06,0,0,0,0,0,0,0,0,874
2020-05-11,0,0,0,0,0,0,0,0,3972
2020-06-01,1,1,1,0,1,1,1,0,469
2019-02-04,0,0,0,0,0,0,0,0,334
2019-10-14,0,0,0,0,0,0,0,0,4378
2019-07-22,0,0,0,0,0,0,0,0,5032
2020-01-20,2,0,0,0,1,0,0,0,2188
2019-02-04,44,8,17,0,2,1,2,0,25
2020-02-24,303,18,1138,0,4,5,7,0,4691
2020-06-29,11,0,0,0,3,0,0,0,2188
2020-01-13,0,0,0,0,0,0,0,0,5151
2019-12-30,1,38,1,0,1,9,1,0,132
2019-04-22,0,0,0,0,0,0,0,0,3643
2020-01-27,5,0,0,0,1,0,0,0,3413
2020-04-13,0,0,0,0,0,0,0,0,1168
2019-01-14,55,13,45,0,2,2,2,0,2166
2019-07-15,0,0,0,0,0,0,0,0,2751
2019-12-30,0,0,0,0,0,0,0,0,1196
2020-07-27,0,0,0,0,0,0,0,0,3982
2020-06-29,2,1,2,0,1,1,1,0,143
2020-03-09,63,98,17,0,2,2,1,0,3041
2020-02-17,492,193,125,12,15,10,8,2,3
2020-01-27,0,0,0,0,0,0,0,0,1650
2019-04-29,0,0,0,0,0,0,0,0,627
2020-02-24,117,48,302,0,4,4,4,0,45
2019-12-02,19,10,0,0,1,1,0,0,3974
2020-02-03,5,0,0,0,1,0,0,0,946
2019-04-08,1,0,0,0,1,0,0,0,4896
2020-03-09,11,0,0,9,1,0,0,1,9
2020-02-03,291,305,92,2,19,15,11,1,141
2020-02-24,0,6,6,0,0,1,1,0,593
2019-09-09,0,0,0,0,0,0,0,0,4256
2019-08-05,93,22,88,16,5,4,4,4,127
2019-05-27,0,0,0,0,0,0,0,0,664
2019-12-23,12,5,1,0,1,1,1,0,4916
2019-09-23,1,0,0,0,1,0,0,0,2360
2020-01-20,0,0,0,0,0,0,0,0,1400
2020-05-25,0,0,0,0,0,0,0,0,1415
2020-02-03,0,0,0,0,0,0,0,0,2254
2019-07-29,0,0,5,0,0,0,1,0,143
2020-07-27,432,480,30,1,15,16,4,1,173
2020-07-27,0,0,0,0,0,0,0,0,3874
2020-01-27,9,0,0,0,3,0,0,0,2632
2020-01-27,0,0,0,0,0,0,0,0,4968
2020-07-20,0,0,0,0,0,0,0,0,2660
2020-03-16,0,0,0,0,0,0,0,0,1789
2019-12-09,0,1,0,0,0,1,0,0,3597
2020-01-13,0,0,0,0,0,0,0,0,4346
2019-04-01,13,2,1,0,2,2,1,0,50
2019-05-20,18,109,40,0,6,13,3,0,132
2019-06-03,6,0,0,0,1,0,0,0,50
2020-02-17,0,0,0,0,0,0,0,0,2790
2019-09-02,172,83,18,0,7,7,4,0,15
2020-01-06,73,0,0,34,7,0,0,2,109
2019-04-08,133,107,199,0,4,3,5,0,2117
2020-02-17,156,0,0,1,2,0,0,1,216
2019-10-07,0,0,6,0,0,0,1,0,182
2020-03-09,4,0,3,0,2,0,1,0,35
2020-01-20,0,0,0,0,0,0,0,0,396
2019-10-28,1,0,23,0,1,0,2,0,143
2019-07-22,0,0,0,0,0,0,0,0,4933
2020-01-06,0,0,0,0,0,0,0,0,780
2019-10-07,0,0,0,0,0,0,0,0,1568
2020-06-15,25,0,0,34,3,0,0,2,2227
2020-07-20,378,28,60,1,7,6,8,1,124
2019-09-09,0,0,0,0,0,0,0,0,1027
2019-03-04,1,0,0,0,1,0,0,0,3828
2019-10-21,12,21,9,0,1,2,2,0,4209
2019-10-14,0,0,0,0,0,0,0,0,3379
2020-01-27,0,0,0,0,0,0,0,0,4192
2019-07-22,15,2,0,0,1,1,0,0,158
2019-03-04,0,0,0,0,0,0,0,0,138
2019-12-09,0,0,0,0,0,0,0,0,4105
2020-02-17,0,0,0,0,0,0,0,0,1088
2019-12-23,0,0,0,0,0,0,0,0,47
2020-01-13,2,0,0,0,1,0,0,0,4404
2020-05-11,0,0,0,0,0,0,0,0,1476
2020-06-01,1,0,0,0,1,0,0,0,394
2020-06-15,0,0,0,0,0,0,0,0,2535
2020-05-25,0,0,0,0,0,0,0,0,3637
2019-02-18,0,0,0,0,0,0,0,0,4406
2020-07-27,0,8,0,0,0,1,0,0,4670
2020-02-10,3,0,0,0,2,0,0,0,2323
2019-12-02,289,4,1184,0,4,3,7,0,4691
2019-07-22,0,0,0,0,0,0,0,0,3715
2020-02-24,0,0,0,0,0,0,0,0,4286
2019-12-23,1,0,0,1,1,0,0,1,2523
2020-06-08,0,0,0,0,0,0,0,0,3945
2019-07-29,4,3,0,0,2,2,0,0,38
2019-09-30,0,0,0,0,0,0,0,0,3145
2020-02-03,0,0,0,0,0,0,0,0,4633
2020-03-16,0,0,0,0,0,0,0,0,2575
2020-06-22,2,0,0,0,1,0,0,0,472
2020-06-08,0,0,0,0,0,0,0,0,688
2020-04-13,49,12,0,0,2,2,0,0,58
2020-04-27,0,0,12,0,0,0,2,0,192
2020-04-27,33,39,0,3,5,3,0,1,128
2019-10-28,4,2,14,0,3,1,3,0,2117
2020-01-20,0,0,0,0,0,0,0,0,3539
2020-03-02,11,4,0,0,1,2,0,0,102
2019-08-26,0,0,0,0,0,0,0,0,440
2020-04-13,0,0,0,0,0,0,0,0,3490
2020-06-08,0,0,0,0,0,0,0,0,1932
2019-05-20,0,0,0,0,0,0,0,0,4575
2019-10-14,8,3,0,0,1,1,0,0,406
2020-01-20,0,0,0,0,0,0,0,0,3489
2020-07-20,2,0,0,0,1,0,0,0,3413
2019-03-04,352,0,3,9,9,0,2,1,146
2020-03-16,4,2,0,0,1,1,0,0,3557
2019-11-25,53,1,71,8,8,1,7,3,4436
2020-06-15,277,21,184,0,3,3,3,0,3903
2019-06-10,1,0,0,0,1,0,0,0,4933
2019-05-27,2,0,0,3,2,0,0,1,177
2020-04-13,61,22,4,0,1,1,1,0,26
2020-06-08,9,2,7,0,1,1,1,0,139
2020-07-20,0,0,0,0,0,0,0,0,4629
2019-11-18,0,4,12,0,0,2,1,0,417
2019-07-01,0,0,0,0,0,0,0,0,1812
2019-10-14,31,0,14,17,3,0,2,4,2813
2020-05-25,0,0,0,0,0,0,0,0,1380
2019-05-20,8,8,70,0,3,4,4,0,3608
2019-03-04,144,414,164,0,13,16,13,0,167
2020-06-08,0,0,0,0,0,0,0,0,1452
2019-12-16,4,0,0,0,2,0,0,0,40
2020-06-08,0,0,0,0,0,0,0,0,5108
2020-03-30,54,57,137,9,2,1,3,2,4209
2020-06-15,2,1,0,0,1,1,0,0,3062
2020-04-20,41,3,16,3,3,2,3,1,4436
2020-06-22,0,0,20,0,0,0,1,0,687
2019-03-11,3,0,0,0,1,0,0,0,666
2020-01-13,0,0,0,0,0,0,0,0,1475
2019-01-28,209,209,105,4,8,10,6,1,141
2020-04-06,0,0,0,0,0,0,0,0,3122
2020-03-30,849,154,45,2,14,10,10,2,69
2020-06-01,0,0,0,0,0,0,0,0,2929
2019-09-09,5,0,0,0,1,0,0,0,941
2019-11-25,0,0,0,0,0,0,0,0,4569
2019-11-25,0,0,0,0,0,0,0,0,4241
2019-09-23,46,6,8,0,3,1,2,0,2691
2019-11-04,5,0,0,0,1,0,0,0,1065
2019-04-15,6,0,0,0,1,0,0,0,5
2020-02-24,0,0,0,0,0,0,0,0,2566
2019-04-01,21,55,10,0,2,2,2,0,17
2020-02-10,0,0,0,0,0,0,0,0,4358
2019-08-26,2,1,0,0,2,1,0,0,3413
2020-05-04,398,400,95,2,15,16,11,1,141
2020-03-30,1,1,0,1,1,1,0,1,2956
2019-11-18,0,0,0,0,0,0,0,0,4567
2020-02-24,211,1,299,23,7,1,5,4,29
2020-07-27,62,0,7,0,3,0,1,0,186
2020-01-06,0,0,0,0,0,0,0,0,168
2019-02-18,2,0,0,0,2,0,0,0,56
2020-05-18,4,0,0,5,2,0,0,2,175
2019-12-09,0,0,0,0,0,0,0,0,3362
2020-03-23,27,0,0,3,4,0,0,1,123
2020-03-16,92,16,66,1,9,6,5,1,191
2020-07-20,114,45,44,1,4,3,5,1,5
2019-09-23,0,0,67,0,0,0,5,0,125
2019-07-01,24,6,111,0,2,1,3,0,3967
2020-02-03,0,0,0,0,0,0,0,0,214
2019-12-09,99,293,26,0,4,4,3,0,140
2020-04-20,0,0,0,0,0,0,0,0,66
2019-12-23,0,0,0,0,0,0,0,0,152
2019-01-14,17,13,4,0,1,1,1,0,93
2019-10-07,7,8,0,0,1,1,0,0,2522
2019-10-14,3,1,0,0,1,1,0,0,5112
2020-07-06,0,1,7,0,0,1,2,0,689
2019-06-03,701,21,1597,21,25,6,27,4,148
