ALEXA_RANK,EMPLOYEE_RANGE,INDUSTRY,id
16000001.0,11 to 25,Unknown,4971
6065174.0,6 to 10,Unknown,2322
16000001.0,2 to 5,Unknown,4097
16000001.0,6 to 10,Unknown,1434
2060242.0,6 to 10,Unknown,3682
16000001.0,2 to 5,Unknown,3685
16000001.0,6 to 10,Unknown,1596
16000001.0,6 to 10,Unknown,2420
735544.0,26 to 50,Unknown,3285
16000001.0,2 to 5,Unknown,2176
16000001.0,51 to 200,Unknown,626
16000001.0,1,Unknown,1409
16000001.0,11 to 25,Unknown,1989
16000001.0,1,Unknown,2974
16000001.0,2 to 5,Unknown,2777
16000001.0,26 to 50,Unknown,3511
16000001.0,1,Unknown,4244
16000001.0,26 to 50,Unknown,4392
16000001.0,1,Unknown,1781
16000001.0,1,Unknown,4144
16000001.0,1,Unknown,1960
2328461.0,11 to 25,Unknown,4543
16000001.0,6 to 10,Unknown,3914
16000001.0,2 to 5,Unknown,3850
3745928.0,51 to 200,Unknown,5016
16000001.0,1,Unknown,4384
16000001.0,2 to 5,Unknown,516
16000001.0,1,Unknown,3179
16000001.0,1,Unknown,5000
16000001.0,2 to 5,Unknown,1373
284076.0,11 to 25,Unknown,4888
9394820.0,1,Unknown,2116
16000001.0,1,Unknown,4906
16000001.0,2 to 5,Unknown,367
253.0,2 to 5,Unknown,3140
16000001.0,1,Unknown,4191
377192.0,1001 to 10000,Unknown,2913
16000001.0,2 to 5,Unknown,3777
9014999.0,2 to 5,Unknown,533
16000001.0,2 to 5,Unknown,356
16000001.0,2 to 5,Unknown,2839
16000001.0,2 to 5,Unknown,4806
16000001.0,6 to 10,Unknown,4532
16000001.0,2 to 5,Unknown,2430
24678.0,51 to 200,Unknown,4121
16000001.0,2 to 5,Unknown,1143
16000001.0,11 to 25,Unknown,452
16000001.0,1,Unknown,1090
16000001.0,2 to 5,Unknown,3553
1271752.0,201 to 1000,Unknown,2387
16000001.0,1,Unknown,1085
16000001.0,6 to 10,Unknown,2668
16000001.0,1,Unknown,3000
16000001.0,6 to 10,Unknown,336
16000001.0,2 to 5,Unknown,1995
16000001.0,51 to 200,Unknown,317
16000001.0,1,Unknown,4717
16000001.0,2 to 5,Unknown,1134
16000001.0,2 to 5,Unknown,3031
16000001.0,6 to 10,Unknown,1978
16000001.0,1,Unknown,1686
16000001.0,1,Unknown,3311
16000001.0,2 to 5,Unknown,4682
16000001.0,1,Unknown,3609
16000001.0,2 to 5,Unknown,318
16000001.0,2 to 5,Unknown,305
16000001.0,51 to 200,Unknown,1431
16000001.0,2 to 5,Unknown,1043
16000001.0,1,Unknown,4211
16000001.0,1,Unknown,1078
16000001.0,6 to 10,Unknown,4197
16000001.0,2 to 5,Unknown,5062
16000001.0,2 to 5,Unknown,2851
16000001.0,6 to 10,Unknown,5147
5962518.0,26 to 50,Unknown,4953
16000001.0,2 to 5,Unknown,4104
20847.0,201 to 1000,Unknown,655
16000001.0,2 to 5,Unknown,3776
767160.0,51 to 200,Unknown,1285
4428996.0,2 to 5,Unknown,5144
16000001.0,2 to 5,Unknown,1370
3853928.0,51 to 200,Unknown,5115
16000001.0,2 to 5,Unknown,3600
9768614.0,11 to 25,Unknown,394
16000001.0,6 to 10,Unknown,3227
16000001.0,2 to 5,Unknown,3428
16000001.0,11 to 25,Unknown,3188
16000001.0,2 to 5,Unknown,4619
4858974.0,11 to 25,Unknown,5008
16000001.0,51 to 200,Unknown,4376
16000001.0,2 to 5,Unknown,4691
16000001.0,51 to 200,Unknown,2142
16000001.0,6 to 10,Unknown,3992
16000001.0,2 to 5,Unknown,3320
2049222.0,11 to 25,Unknown,757
16000001.0,2 to 5,Unknown,2275
141584.0,51 to 200,Unknown,3766
2897690.0,6 to 10,Unknown,477
16000001.0,1,Unknown,965
16000001.0,51 to 200,Unknown,2520
6316102.0,51 to 200,Unknown,549
9152741.0,26 to 50,Unknown,1692
54579.0,6 to 10,Unknown,4073
16000001.0,11 to 25,Unknown,5075
16000001.0,26 to 50,Unknown,4935
16000001.0,2 to 5,Unknown,2563
16000001.0,6 to 10,Unknown,2103
16000001.0,1,Unknown,1661
16000001.0,2 to 5,Unknown,1961
16000001.0,1,Unknown,3252
16000001.0,26 to 50,Unknown,3535
8804666.0,51 to 200,Unknown,3348
16000001.0,2 to 5,Unknown,3819
733477.0,6 to 10,Unknown,3574
16000001.0,2 to 5,Unknown,4136
16000001.0,51 to 200,Unknown,2730
16000001.0,2 to 5,Unknown,2637
16000001.0,2 to 5,Unknown,5129
15184.0,6 to 10,Unknown,1208
16000001.0,1,Unknown,3675
16000001.0,6 to 10,Unknown,900
16000001.0,1,Unknown,746
16000001.0,2 to 5,Unknown,2792
16000001.0,1,Unknown,2793
16000001.0,6 to 10,Unknown,1934
6773486.0,6 to 10,Unknown,1610
16000001.0,2 to 5,Unknown,1392
16000001.0,26 to 50,Unknown,4109
16000001.0,1001 to 10000,Technology - Software,1638
16000001.0,51 to 200,Unknown,3339
16000001.0,1,Unknown,773
16000001.0,11 to 25,Unknown,3457
16000001.0,11 to 25,Unknown,1653
16000001.0,1,Unknown,2658
16000001.0,1,Unknown,2597
16000001.0,2 to 5,Unknown,530
16000001.0,6 to 10,Unknown,3388
16000001.0,1,Unknown,3707
16000001.0,11 to 25,Unknown,3006
16000001.0,6 to 10,Unknown,1120
16000001.0,2 to 5,Unknown,1242
16000001.0,1,Unknown,304
16000001.0,6 to 10,Unknown,2660
135073.0,26 to 50,Unknown,4247
16000001.0,2 to 5,Unknown,1477
16000001.0,1,Unknown,2490
1293614.0,6 to 10,Unknown,3637
16000001.0,1,Unknown,1361
4909595.0,Unknown,GAMBLING_CASINOS,2687
16000001.0,2 to 5,Unknown,3204
1837754.0,1001 to 10000,Unknown,2599
16000001.0,1,Unknown,4475
9411892.0,11 to 25,Unknown,1780
16000001.0,2 to 5,Unknown,1161
16000001.0,1,Unknown,2631
16000001.0,6 to 10,Unknown,4216
16000001.0,2 to 5,Unknown,4411
16000001.0,1,Unknown,1466
16000001.0,2 to 5,Unknown,3738
2227712.0,11 to 25,Unknown,4106
16000001.0,1,Unknown,4114
16000001.0,2 to 5,Unknown,3908
2865488.0,2 to 5,Unknown,2367
16000001.0,1,Unknown,1968
16000001.0,2 to 5,Unknown,3160
205171.0,51 to 200,Unknown,2321
1257743.0,6 to 10,Unknown,3780
4600662.0,2 to 5,Unknown,2000
16000001.0,201 to 1000,Unknown,4401
16000001.0,26 to 50,Unknown,4550
3230208.0,6 to 10,Unknown,791
16000001.0,11 to 25,Unknown,1777
16000001.0,1001 to 10000,Technology - Software,5152
334332.0,2 to 5,Unknown,2870
16000001.0,6 to 10,Unknown,4383
16000001.0,2 to 5,Unknown,2720
16000001.0,1,Unknown,711
16000001.0,6 to 10,Unknown,624
16000001.0,11 to 25,Unknown,4642
16000001.0,2 to 5,Unknown,4028
16000001.0,1,Unknown,5077
16000001.0,2 to 5,Unknown,2099
16000001.0,201 to 1000,Unknown,2267
1722390.0,26 to 50,Unknown,2215
16000001.0,51 to 200,Unknown,1479
16000001.0,1,Unknown,1537
16000001.0,26 to 50,Unknown,732
16000001.0,6 to 10,Unknown,3059
16000001.0,1,Unknown,4791
16000001.0,26 to 50,Unknown,1750
6633032.0,2 to 5,Unknown,976
16000001.0,1,Unknown,2399
796068.0,6 to 10,Unknown,1688
16000001.0,26 to 50,Unknown,4904
16000001.0,2 to 5,Unknown,3622
16000001.0,2 to 5,Unknown,801
16000001.0,1,Unknown,608
16000001.0,1,Unknown,2022
558379.0,26 to 50,Unknown,354
16000001.0,2 to 5,Unknown,685
16000001.0,6 to 10,Unknown,664
16000001.0,6 to 10,Unknown,1494
16000001.0,2 to 5,Unknown,3157
16000001.0,1001 to 10000,Unknown,4208
16000001.0,1,Unknown,3020
16000001.0,2 to 5,Unknown,3614
16000001.0,2 to 5,Unknown,2786
16000001.0,11 to 25,Unknown,2657
4809617.0,11 to 25,Unknown,4180
3175089.0,26 to 50,Unknown,4023
16000001.0,1,Unknown,1066
16000001.0,6 to 10,Unknown,2411
16000001.0,2 to 5,Unknown,2060
16000001.0,2 to 5,Unknown,3125
2357451.0,26 to 50,Unknown,1033
16000001.0,11 to 25,Unknown,391
16000001.0,2 to 5,Unknown,3538
16000001.0,2 to 5,Unknown,1836
16000001.0,2 to 5,Unknown,2679
16000001.0,2 to 5,Unknown,1840
16000001.0,2 to 5,Unknown,3263
7283027.0,201 to 1000,Unknown,2988
8799134.0,26 to 50,Unknown,5189
512970.0,26 to 50,Unknown,2233
16000001.0,1,Unknown,561
4388.0,2 to 5,Unknown,1665
16000001.0,6 to 10,Unknown,1046
7625678.0,26 to 50,Unknown,3382
16000001.0,6 to 10,Unknown,4826
16000001.0,2 to 5,Unknown,2282
4908.0,6 to 10,Unknown,2331
4844.0,11 to 25,Unknown,5120
2320846.0,6 to 10,Unknown,611
1636.0,6 to 10,Unknown,4660
16000001.0,6 to 10,Unknown,1852
16000001.0,201 to 1000,Unknown,5187
16000001.0,2 to 5,Unknown,3870
16000001.0,1,Unknown,2711
16000001.0,1,Unknown,2755
16000001.0,1001 to 10000,Unknown,1004
16000001.0,11 to 25,Unknown,4355
16000001.0,2 to 5,Unknown,4348
16000001.0,1,Unknown,2280
16000001.0,2 to 5,Unknown,306
16000001.0,6 to 10,Unknown,923
16000001.0,Unknown,Technology - Software,1497
16000001.0,2 to 5,Unknown,2690
16000001.0,2 to 5,Unknown,2210
16000001.0,2 to 5,Unknown,3949
3670510.0,2 to 5,Unknown,292
2022299.0,6 to 10,Unknown,696
16000001.0,1,Unknown,1020
16000001.0,1,Unknown,596
700594.0,1,Unknown,418
4388.0,2 to 5,Unknown,1664
16000001.0,2 to 5,Unknown,4175
16000001.0,6 to 10,Unknown,4222
16000001.0,6 to 10,Unknown,2294
1408188.0,6 to 10,Unknown,980
8026235.0,2 to 5,Unknown,813
7771020.0,1,Unknown,4306
16000001.0,6 to 10,Unknown,2644
16000001.0,2 to 5,Unknown,378
16000001.0,2 to 5,Unknown,2939
7739646.0,2 to 5,Unknown,4865
7539540.0,2 to 5,Unknown,4128
16000001.0,1,Unknown,2964
6540531.0,2 to 5,Unknown,816
16000001.0,1,Unknown,2955
16000001.0,26 to 50,Unknown,2401
16000001.0,1,Unknown,5107
16000001.0,1,Unknown,1577
16000001.0,1,Unknown,4716
4491331.0,26 to 50,Unknown,3514
16000001.0,6 to 10,Unknown,5100
16000001.0,6 to 10,Unknown,751
16000001.0,2 to 5,Unknown,1811
16000001.0,1,Unknown,4902
16000001.0,2 to 5,Unknown,4224
16000001.0,2 to 5,Unknown,4989
16000001.0,2 to 5,Unknown,4172
16000001.0,26 to 50,Unknown,2873
16000001.0,26 to 50,Unknown,2125
16000001.0,1,Unknown,1656
16000001.0,2 to 5,Unknown,3885
16000001.0,6 to 10,Unknown,225
16000001.0,2 to 5,Unknown,4998
16000001.0,2 to 5,Unknown,4303
16000001.0,2 to 5,Unknown,1964
16000001.0,2 to 5,Unknown,4004
16000001.0,26 to 50,Unknown,4185
16000001.0,6 to 10,Unknown,3519
16000001.0,1001 to 10000,Unknown,1005
16000001.0,1001 to 10000,Unknown,1006
16000001.0,2 to 5,Unknown,4551
16000001.0,1001 to 10000,Unknown,1331
16000001.0,6 to 10,Unknown,377
16000001.0,201 to 1000,Unknown,2975
4564848.0,26 to 50,Unknown,2046
16000001.0,2 to 5,Unknown,4085
16000001.0,1,Unknown,4442
16000001.0,201 to 1000,Unknown,1330
16000001.0,26 to 50,Unknown,1148
16000001.0,2 to 5,Unknown,1349
16000001.0,6 to 10,Unknown,5052
16000001.0,6 to 10,Unknown,4226
16000001.0,1,Unknown,583
16000001.0,26 to 50,Unknown,3401
16000001.0,2 to 5,Unknown,1845
6360930.0,11 to 25,Unknown,4680
16000001.0,1,Unknown,2306
16000001.0,11 to 25,Unknown,1683
16000001.0,26 to 50,Unknown,2500
16000001.0,2 to 5,Unknown,4134
16000001.0,1001 to 10000,Unknown,1833
16000001.0,1,Unknown,3205
16000001.0,6 to 10,Unknown,591
16000001.0,11 to 25,Unknown,4327
3773039.0,51 to 200,Unknown,2143
16000001.0,2 to 5,Unknown,1430
16000001.0,2 to 5,Unknown,2442
16000001.0,2 to 5,Unknown,3448
16000001.0,26 to 50,Unknown,848
16000001.0,6 to 10,Unknown,908
16000001.0,2 to 5,Unknown,2004
6587371.0,2 to 5,Unknown,419
16000001.0,6 to 10,Unknown,1804
16000001.0,2 to 5,Unknown,2966
8206012.0,2 to 5,Unknown,4815
16000001.0,6 to 10,Unknown,3053
16000001.0,201 to 1000,Unknown,756
16000001.0,6 to 10,Unknown,2395
16000001.0,2 to 5,Unknown,2578
16000001.0,1001 to 10000,Unknown,1821
16000001.0,26 to 50,Unknown,1576
16000001.0,6 to 10,Unknown,5159
16000001.0,2 to 5,Unknown,3292
16000001.0,201 to 1000,Unknown,4492
16000001.0,2 to 5,Unknown,2630
1110067.0,26 to 50,Unknown,518
16000001.0,2 to 5,Unknown,1548
16000001.0,2 to 5,Unknown,509
16000001.0,1,Unknown,2889
16000001.0,6 to 10,Unknown,860
16000001.0,2 to 5,Unknown,4297
16000001.0,2 to 5,Unknown,2680
16000001.0,6 to 10,Marketing Services,621
899569.0,6 to 10,Unknown,2967
32984.0,201 to 1000,Unknown,1250
16000001.0,1,Unknown,2209
2823618.0,6 to 10,Unknown,4169
16000001.0,2 to 5,Unknown,1710
16000001.0,11 to 25,Unknown,3266
16000001.0,1,Unknown,1843
16000001.0,26 to 50,Unknown,1575
16000001.0,2 to 5,Unknown,3425
16000001.0,6 to 10,Unknown,2920
7894631.0,2 to 5,Unknown,4478
16000001.0,2 to 5,Unknown,3275
16000001.0,2 to 5,Unknown,1981
16000001.0,11 to 25,Unknown,281
16000001.0,2 to 5,Unknown,3023
16000001.0,6 to 10,Unknown,4652
16000001.0,1001 to 10000,Unknown,1424
2379159.0,2 to 5,Unknown,675
16000001.0,2 to 5,Unknown,1859
8519713.0,2 to 5,Unknown,3979
6604880.0,6 to 10,Unknown,457
16000001.0,2 to 5,Unknown,3835
16000001.0,6 to 10,Unknown,2376
16000001.0,2 to 5,Unknown,1013
2628950.0,6 to 10,Unknown,4013
16000001.0,1,Unknown,363
16000001.0,1,Unknown,2721
1502617.0,6 to 10,Unknown,4055
2273125.0,6 to 10,Unknown,2531
16000001.0,2 to 5,Unknown,2088
16000001.0,51 to 200,Unknown,1669
16000001.0,2 to 5,Unknown,1214
5042235.0,26 to 50,Unknown,693
16000001.0,6 to 10,Unknown,3106
16000001.0,1,Unknown,4688
16000001.0,201 to 1000,Unknown,2868
4319652.0,1001 to 10000,Unknown,4534
6965531.0,6 to 10,Unknown,2738
16000001.0,6 to 10,Unknown,1824
16000001.0,2 to 5,Unknown,3082
2309487.0,2 to 5,Unknown,741
16000001.0,11 to 25,Unknown,4827
16000001.0,1,Unknown,2511
16000001.0,1,Unknown,3410
16000001.0,6 to 10,Unknown,2122
16000001.0,26 to 50,Unknown,4391
16000001.0,1,Unknown,3875
16000001.0,2 to 5,Unknown,1546
16000001.0,1,Unknown,2262
16000001.0,2 to 5,Unknown,4099
6810232.0,6 to 10,Unknown,2888
16000001.0,"10,001 or more",Technology - Software,1049
16000001.0,26 to 50,Unknown,326
16000001.0,"10,001 or more",Unknown,2405
16000001.0,2 to 5,Unknown,3749
1500618.0,26 to 50,Unknown,3421
16000001.0,6 to 10,Unknown,1723
16000001.0,6 to 10,Unknown,2299
16000001.0,1,Unknown,1691
8489092.0,2 to 5,Unknown,268
6119233.0,2 to 5,Unknown,4248
16000001.0,2 to 5,Unknown,3925
16000001.0,2 to 5,Unknown,4108
16000001.0,6 to 10,Unknown,409
16000001.0,1,Unknown,420
16000001.0,2 to 5,Unknown,2467
16000001.0,11 to 25,Unknown,1931
2333347.0,6 to 10,Unknown,3855
16000001.0,2 to 5,Unknown,1578
16000001.0,2 to 5,Unknown,3313
16000001.0,6 to 10,Unknown,3417
16000001.0,2 to 5,Unknown,1645
3669177.0,2 to 5,Unknown,3783
16000001.0,6 to 10,Unknown,2097
6660814.0,26 to 50,Unknown,1636
272490.0,6 to 10,Unknown,374
16000001.0,6 to 10,Unknown,3590
433988.0,201 to 1000,Unknown,3808
16000001.0,2 to 5,Unknown,2165
16000001.0,11 to 25,Unknown,1956
16000001.0,2 to 5,Unknown,5160
16000001.0,26 to 50,Unknown,4235
6301278.0,2 to 5,Unknown,2302
3612183.0,26 to 50,Unknown,3972
16000001.0,6 to 10,Unknown,3579
16000001.0,1,Unknown,3270
16000001.0,26 to 50,Unknown,2460
16000001.0,201 to 1000,Unknown,316
16000001.0,11 to 25,Unknown,3045
16000001.0,1,Unknown,3467
16000001.0,6 to 10,Unknown,1276
54177.0,51 to 200,Unknown,4456
6014989.0,2 to 5,Unknown,361
16000001.0,2 to 5,Unknown,1639
16000001.0,6 to 10,Unknown,4638
16000001.0,6 to 10,Unknown,4527
16000001.0,2 to 5,Unknown,5102
16000001.0,1,Unknown,1633
16000001.0,2 to 5,Unknown,1893
16000001.0,2 to 5,Unknown,2728
4601987.0,6 to 10,Unknown,4553
16000001.0,26 to 50,Unknown,3741
16000001.0,1,Unknown,2386
16000001.0,1,Unknown,1760
16000001.0,2 to 5,Unknown,3171
16000001.0,1,Unknown,3195
16000001.0,11 to 25,Unknown,4245
1218330.0,6 to 10,Unknown,2734
16000001.0,26 to 50,Unknown,522
4547312.0,2 to 5,Unknown,2834
16000001.0,6 to 10,Unknown,2140
16000001.0,1,Unknown,3055
16000001.0,1,Unknown,599
450194.0,11 to 25,Unknown,1395
16000001.0,6 to 10,Unknown,2404
16000001.0,6 to 10,Unknown,659
16000001.0,6 to 10,Unknown,4627
16000001.0,26 to 50,Unknown,2651
16000001.0,1,Unknown,4613
16000001.0,1,Unknown,4423
16000001.0,26 to 50,Unknown,2094
16000001.0,6 to 10,Unknown,226
568126.0,201 to 1000,Unknown,999
16000001.0,2 to 5,Unknown,3820
16000001.0,2 to 5,Unknown,3426
16000001.0,2 to 5,Unknown,3216
16000001.0,6 to 10,Unknown,805
233584.0,6 to 10,Unknown,1360
16000001.0,1,Unknown,1515
16000001.0,1,Unknown,2248
16000001.0,2 to 5,Unknown,3066
16000001.0,6 to 10,Unknown,3241
10465879.0,11 to 25,Unknown,5173
16000001.0,Unknown,FINANCIAL_SERVICES,2558
16000001.0,11 to 25,Unknown,3368
16000001.0,26 to 50,Unknown,4298
7350648.0,6 to 10,Unknown,1757
479290.0,26 to 50,Unknown,3878
16000001.0,1,Unknown,1619
16000001.0,2 to 5,Unknown,3926
16000001.0,1,Unknown,1889
6196434.0,6 to 10,Unknown,4460
16000001.0,1,Unknown,2231
16000001.0,6 to 10,Unknown,3384
2497.0,1001 to 10000,Unknown,5179
16000001.0,6 to 10,Unknown,4076
16000001.0,26 to 50,Unknown,289
16000001.0,1001 to 10000,Unknown,666
16000001.0,2 to 5,Unknown,4469
16000001.0,26 to 50,Unknown,490
70461.0,201 to 1000,Unknown,2776
1317942.0,51 to 200,Unknown,1745
16000001.0,2 to 5,Unknown,4786
16000001.0,2 to 5,Unknown,1271
16000001.0,2 to 5,Unknown,2973
16000001.0,6 to 10,Unknown,4834
16000001.0,2 to 5,Unknown,3084
1864326.0,2 to 5,Unknown,4229
4582499.0,6 to 10,Unknown,979
16000001.0,2 to 5,Unknown,5164
4206248.0,2 to 5,Unknown,1225
16000001.0,26 to 50,Unknown,3674
5527677.0,1,Unknown,2410
14251.0,6 to 10,Unknown,3956
16000001.0,6 to 10,Unknown,863
16000001.0,6 to 10,Unknown,1841
16000001.0,1,Unknown,5098
16000001.0,2 to 5,Unknown,500
16000001.0,26 to 50,Unknown,4304
1118502.0,11 to 25,Unknown,4133
16000001.0,1,Unknown,2616
363530.0,6 to 10,Unknown,2104
1027908.0,2 to 5,Unknown,3537
16000001.0,26 to 50,Unknown,4856
16000001.0,1,Unknown,504
16000001.0,6 to 10,Unknown,3096
16000001.0,2 to 5,Unknown,905
16000001.0,2 to 5,Unknown,204
16000001.0,6 to 10,Unknown,4622
16000001.0,2 to 5,Unknown,1062
16000001.0,6 to 10,Unknown,2250
16000001.0,1,Unknown,2091
2110648.0,26 to 50,Unknown,1410
16000001.0,2 to 5,Unknown,2007
16000001.0,1,Unknown,688
7572784.0,2 to 5,Unknown,3757
16000001.0,6 to 10,Unknown,2530
16000001.0,201 to 1000,Unknown,380
16000001.0,2 to 5,Unknown,2550
16000001.0,51 to 200,Unknown,4448
16000001.0,2 to 5,Unknown,4495
16000001.0,6 to 10,Unknown,1503
73836.0,2 to 5,Unknown,2159
16000001.0,11 to 25,Unknown,384
16000001.0,1001 to 10000,Unknown,2995
16000001.0,1,Unknown,2678
16000001.0,1,Unknown,2827
16000001.0,1,Unknown,565
16000001.0,6 to 10,Unknown,3243
16000001.0,2 to 5,Unknown,3906
1399821.0,6 to 10,Unknown,4012
16000001.0,1,Unknown,2645
16000001.0,6 to 10,Unknown,1908
16000001.0,2 to 5,Unknown,515
16000001.0,51 to 200,Unknown,1402
16000001.0,1,Unknown,784
9480796.0,1,Unknown,2949
16000001.0,1,Unknown,2079
16000001.0,2 to 5,Unknown,3147
16000001.0,1,Unknown,1724
16000001.0,26 to 50,Unknown,990
3069113.0,6 to 10,Unknown,3145
16000001.0,2 to 5,Unknown,2264
16000001.0,2 to 5,Unknown,4623
16000001.0,2 to 5,Unknown,1404
16000001.0,11 to 25,Unknown,4526
16000001.0,2 to 5,Unknown,3868
4174479.0,51 to 200,Unknown,2978
16000001.0,2 to 5,Unknown,574
5524697.0,11 to 25,Unknown,3879
199943.0,Unknown,Education,2415
16000001.0,2 to 5,Unknown,2438
16000001.0,2 to 5,Unknown,3117
16000001.0,2 to 5,Unknown,1390
16000001.0,2 to 5,Unknown,2611
781922.0,6 to 10,Unknown,689
16000001.0,1,Unknown,4855
16000001.0,26 to 50,Unknown,3129
16000001.0,2 to 5,Unknown,2846
16000001.0,2 to 5,Unknown,337
16000001.0,6 to 10,Unknown,584
16000001.0,6 to 10,Unknown,3867
16000001.0,1,Unknown,3650
1897071.0,51 to 200,Unknown,5199
16000001.0,6 to 10,Unknown,2993
16000001.0,2 to 5,Unknown,283
16000001.0,2 to 5,Unknown,4372
16000001.0,2 to 5,Unknown,4267
16000001.0,2 to 5,Unknown,3486
16000001.0,1,Unknown,785
16000001.0,1,Unknown,3954
16000001.0,1,Unknown,2860
16000001.0,6 to 10,Unknown,4819
3966297.0,2 to 5,Unknown,712
9097850.0,6 to 10,Unknown,4368
16000001.0,6 to 10,Unknown,4390
3221939.0,6 to 10,Unknown,1776
16000001.0,2 to 5,Unknown,4562
16000001.0,2 to 5,Unknown,3670
16000001.0,26 to 50,Unknown,1714
3947951.0,26 to 50,Unknown,3198
16000001.0,2 to 5,Unknown,2579
16000001.0,2 to 5,Unknown,1444
2322263.0,26 to 50,Unknown,4103
6863228.0,2 to 5,Unknown,1039
11951.0,2 to 5,Unknown,2929
16000001.0,2 to 5,Unknown,2836
16000001.0,1,Unknown,4764
16000001.0,11 to 25,Unknown,365
16000001.0,11 to 25,Unknown,1240
16000001.0,26 to 50,Unknown,4588
16000001.0,6 to 10,Unknown,4480
1560308.0,26 to 50,Unknown,1451
16000001.0,2 to 5,Unknown,1175
814433.0,11 to 25,Unknown,2211
16000001.0,2 to 5,Unknown,4900
16000001.0,2 to 5,Unknown,957
16000001.0,201 to 1000,Unknown,3580
136881.0,6 to 10,Unknown,3026
16000001.0,26 to 50,Unknown,2368
3503384.0,51 to 200,Unknown,3752
16000001.0,2 to 5,Unknown,3105
16000001.0,1,Unknown,4393
1855707.0,26 to 50,Unknown,604
16000001.0,26 to 50,Unknown,3492
16000001.0,6 to 10,Unknown,807
16000001.0,6 to 10,Unknown,3357
16000001.0,2 to 5,Unknown,4788
16000001.0,2 to 5,Unknown,1326
16000001.0,6 to 10,Unknown,3034
16000001.0,1,Unknown,4101
16000001.0,26 to 50,Unknown,1566
16000001.0,2 to 5,Unknown,4429
1810528.0,6 to 10,Unknown,551
16000001.0,6 to 10,Unknown,3945
16000001.0,2 to 5,Unknown,553
16000001.0,6 to 10,Unknown,2283
455256.0,201 to 1000,Unknown,4571
558379.0,26 to 50,Unknown,355
16000001.0,2 to 5,Unknown,874
16000001.0,2 to 5,Unknown,2127
16000001.0,6 to 10,Unknown,1603
16000001.0,6 to 10,Unknown,1017
583020.0,6 to 10,Unknown,1993
4355267.0,6 to 10,Unknown,3784
16000001.0,6 to 10,Unknown,5024
16000001.0,26 to 50,Unknown,2515
16000001.0,51 to 200,Unknown,3653
16000001.0,2 to 5,Unknown,1679
16000001.0,6 to 10,Unknown,5031
16000001.0,26 to 50,Unknown,994
990714.0,51 to 200,Unknown,1135
6294679.0,6 to 10,Unknown,2285
16000001.0,2 to 5,Unknown,2778
10516562.0,1001 to 10000,Unknown,2608
16000001.0,2 to 5,Unknown,4022
16000001.0,2 to 5,Unknown,3943
16000001.0,6 to 10,Unknown,349
16000001.0,2 to 5,Unknown,878
16000001.0,51 to 200,Unknown,376
63106.0,26 to 50,Unknown,2919
16000001.0,1,Unknown,4678
2111223.0,26 to 50,Unknown,1460
16000001.0,201 to 1000,Unknown,852
2768773.0,51 to 200,Unknown,3513
16000001.0,1,Unknown,4645
1028080.0,6 to 10,Unknown,2120
16000001.0,51 to 200,Unknown,719
16000001.0,6 to 10,Unknown,3138
604327.0,1001 to 10000,Unknown,3651
16000001.0,6 to 10,Unknown,2019
16000001.0,1,Unknown,618
16000001.0,6 to 10,Unknown,3276
16000001.0,26 to 50,Unknown,1779
16000001.0,6 to 10,Unknown,899
16000001.0,1,Unknown,4187
16000001.0,2 to 5,Unknown,2735
16000001.0,11 to 25,Unknown,2641
16000001.0,2 to 5,Unknown,964
7387809.0,1,Unknown,2894
16000001.0,26 to 50,Unknown,461
16000001.0,2 to 5,Unknown,4908
1625793.0,1,Unknown,4600
16000001.0,6 to 10,Unknown,4640
16000001.0,1,Unknown,3523
1001108.0,201 to 1000,Unknown,1419
16000001.0,1,Unknown,3083
545283.0,201 to 1000,Unknown,1484
16000001.0,51 to 200,Unknown,4598
16000001.0,1,Unknown,4402
16000001.0,26 to 50,Unknown,1000
16000001.0,1,Unknown,3173
16000001.0,26 to 50,Unknown,4146
7334520.0,51 to 200,Unknown,754
16000001.0,1,Unknown,718
2735270.0,26 to 50,Unknown,1163
16000001.0,51 to 200,Unknown,2245
16000001.0,2 to 5,Unknown,4840
16000001.0,1,Unknown,2316
16000001.0,6 to 10,Unknown,2661
16000001.0,1001 to 10000,Unknown,4231
16000001.0,6 to 10,Unknown,4838
16000001.0,51 to 200,Unknown,4242
16000001.0,Unknown,Technology - Software,1211
16000001.0,1,Unknown,3465
16000001.0,6 to 10,Unknown,2900
16000001.0,6 to 10,Unknown,2622
16000001.0,2 to 5,Unknown,2412
16000001.0,2 to 5,Unknown,4173
16000001.0,11 to 25,Unknown,4927
16000001.0,2 to 5,Unknown,2477
16000001.0,11 to 25,Unknown,1772
16000001.0,2 to 5,Unknown,1184
25858.0,51 to 200,Unknown,3939
16000001.0,26 to 50,Unknown,1104
16000001.0,1,Unknown,4413
16000001.0,6 to 10,Unknown,2559
16000001.0,11 to 25,Unknown,4000
16000001.0,2 to 5,Unknown,345
16000001.0,2 to 5,Unknown,2915
6416942.0,6 to 10,Unknown,4233
16000001.0,1,Unknown,2305
423088.0,26 to 50,Unknown,1626
16000001.0,6 to 10,Unknown,5182
16000001.0,Unknown,CONSTRUCTION,481
16000001.0,6 to 10,Unknown,1802
4639498.0,6 to 10,Unknown,3316
16000001.0,2 to 5,Unknown,963
16000001.0,26 to 50,Unknown,4029
16000001.0,2 to 5,Unknown,5029
16000001.0,51 to 200,Unknown,3533
